year,zip_code,is_brand,volume_sold,sale_dollars
2012,50266,0,290972.08999999997,4844139.859999991
2012,50266,1,89729.12999999999,1407864.0000000019
2012,50273,1,11643.390000000001,115832.29000000001
2012,50273,0,30694.409999999996,407074.57999999996
2012,50276,0,1773.2999999999997,25115.050000000003
2012,50276,1,539.40000000000009,4891.74
2012,50300,0,48051.539999999986,592064.56000000064
2012,50300,1,12264.8,159462.49999999983
2012,50309,0,16503.079999999998,175674.99
2012,50309,1,2927.7400000000002,39062.65
2012,50310,0,112449.2600000001,1441777.1300000034
2012,50310,1,35528.76999999999,469890.1800000004
2012,50311,0,339364.8899999999,4942997.2799999984
2012,50311,1,126833.76999999999,1547785.9200000011
2012,50312,0,25395.6,565098.87999999989
2012,50312,1,6549.26,149601.08999999997
2012,50313,0,26476.44999999999,348964.72000000009
2012,50313,1,10104.71,130691.34
2012,50314,1,133204.09000000008,2226279.1799999974
2012,50314,0,403975.20999999909,6733272.6300000139
2012,50315,0,139214.61999999997,1844083.1200000029
2012,50315,1,47831.560000000005,559144.09000000032
2012,50316,0,59142.930000000037,893645.09000000032
2012,50316,1,19970.569999999996,314425.10000000009
2012,50317,0,187950.03000000003,2588068.1399999973
2012,50317,1,58373.439999999981,687132.58
2012,50320,1,153712.28999999998,2364182.629999998
2012,50320,0,421441.68999999994,7037112.0500000063
2012,50321,0,65499.459999999992,904945.880000001
2012,50321,1,21197.32,275190.53
2012,50322,0,136136.15,1986031.0400000026
2012,50322,1,35986.499999999993,480620.59000000026
2012,50323,0,1806.9299999999998,30767.51
2012,50323,1,1036.7800000000002,8999.94
2012,50324,0,3075.57,42618.969999999994
2012,50324,1,179.1,5123.52
2012,50325,0,39082.779999999984,551013.55000000051
2012,50325,1,13962.969999999998,161513.46999999997
2012,50401,0,221808.59000000014,2834819.07
2012,50401,1,84335.3,884939.64000000025
2012,50421,0,15873.06,203229.17999999988
2012,50421,1,6762.33,69288.03
2012,50423,0,7939.619999999999,76548.319999999978
2012,50423,1,2960.8199999999997,25273.510000000006
2012,50424,0,4091.8500000000004,46337.72
2012,50424,1,498.5,6797.29
2012,50428,0,92403.830000000016,1193900.2200000018
2012,50428,1,30315.99,354672.26999999996
2012,50435,0,5184.33,69215.46
2012,50435,1,667.5,7059.4699999999993
2012,50436,1,7630.3799999999992,89842.050000000017
2012,50436,0,32789.289999999986,376323.56999999983
2012,50438,0,10979.250000000002,120626.16999999998
2012,50438,1,2703.25,34423.21
2012,50441,1,9984.54,104457.99
2012,50441,0,29131.410000000003,372652.84
2012,50450,0,7142.29,89619.85
2012,50450,1,1812.3600000000001,19111.140000000003
2012,50458,0,2053.62,22012.38
2012,50458,1,108.33000000000001,1401.07
2012,50459,0,10192.52,125012.93000000002
2012,50459,1,3742.2900000000004,41359.239999999991
2012,50461,1,4173.96,42916.42
2012,50461,0,15297.25,181380.81999999995
2012,50466,0,2364.0,26756.73
2012,50466,1,588.75,6148.62
2012,50469,1,2877.65,26443.359999999997
2012,50469,0,5817.36,73016.73
2012,50472,1,2186.1,26651.97
2012,50472,0,12378.89,149819.88999999996
2012,50475,0,1480.75,16647.679999999997
2012,50475,1,318.59999999999997,3377.7599999999998
2012,50483,1,3843.47,45051.779999999992
2012,50483,0,12950.340000000002,162950.49
2012,50501,1,67955.450000000012,760410.18999999971
2012,50501,0,173594.92999999993,2312617.9200000018
2012,50511,0,62052.37999999999,751856.700000001
2012,50511,1,13562.120000000003,150601.98999999993
2012,50514,1,1880.01,18853.700000000004
2012,50514,0,5833.7100000000009,71044.369999999981
2012,50517,1,4057.4799999999991,53356.249999999985
2012,50517,0,16554.090000000004,225714.76999999996
2012,50525,1,3114.6799999999994,28186.97
2012,50525,0,7241.7800000000007,92962.06
2012,50529,0,505.43,7112.1200000000008
2012,50529,1,62.85,883.89999999999986
2012,50530,0,3322.0199999999995,40138.79
2012,50530,1,602.17000000000007,5923.96
2012,50533,0,17537.46,215785.0799999999
2012,50533,1,5359.94,52685.239999999983
2012,50535,0,429.12,7357.2299999999977
2012,50535,1,63.370000000000005,942.93000000000006
2012,50536,1,9690.83,104766.87999999996
2012,50536,0,36358.249999999985,451717.32
2012,50540,1,177.0,1880.28
2012,50540,0,1052.7,13353.42
2012,50541,0,1325.1299999999999,16053.089999999997
2012,50541,1,154.35,1798.3199999999997
2012,50542,0,1138.2,13131.119999999999
2012,50542,1,84.6,1284.84
2012,50543,1,789.32,7331.1399999999994
2012,50543,0,3051.96,30577.440000000002
2012,50548,0,40074.919999999991,497097.29000000015
2012,50548,1,9580.2100000000009,111169.82
2012,50554,1,3213.25,28628.820000000007
2012,50554,0,8709.9000000000015,101950.44999999998
2012,50563,0,7697.97,95898.26999999999
2012,50563,1,3164.0399999999995,30588.620000000003
2012,50569,0,1217.1,13834.900000000001
2012,50569,1,189.45,2459.6400000000003
2012,50574,0,14476.809999999998,153645.94999999998
2012,50574,1,3771.9900000000002,38118.91
2012,50575,0,342.0,6123.36
2012,50575,1,351.0,3408.1200000000003
2012,50579,1,2466.61,22115.200000000004
2012,50579,0,6652.26,70237.749999999985
2012,50583,1,6090.8300000000008,64936.679999999978
2012,50583,0,21075.53,251888.10999999987
2012,50585,0,5524.7600000000011,67346.74
2012,50585,1,1892.25,18402.52
2012,50588,0,90290.270000000033,1218875.1600000018
2012,50588,1,30230.819999999992,359452.12999999995
2012,50590,0,2692.9,36776.32
2012,50590,1,897.0,10977.78
2012,50595,1,13040.07,133590.61999999991
2012,50595,0,44946.789999999994,548345.8400000009
2012,50597,1,2165.61,23947.41
2012,50597,0,9866.12,107834.57999999999
2012,50598,1,535.25,6088.1399999999994
2012,50598,0,1857.38,27241.1
2012,50601,0,3369.27,36680.47
2012,50601,1,1022.61,8438.67
2012,50602,0,4424.96,50148.759999999995
2012,50602,1,1211.94,11288.710000000001
2012,50603,1,121.5,1604.6999999999998
2012,50603,0,809.5,10558.56
2012,50606,0,2408.8300000000004,25760.51
2012,50606,1,815.14,7077.0
2012,50613,0,262291.27999999997,3752644.9799999995
2012,50613,1,81611.88,1026628.0300000007
2012,50616,0,61434.80000000001,761354.39000000048
2012,50616,1,16957.96,192872.35999999996
2012,50619,0,1903.95,22004.82
2012,50619,1,394.5,3791.5200000000004
2012,50621,0,3645.3399999999992,44232.080000000009
2012,50621,1,675.93000000000006,6499.1799999999985
2012,50622,1,1272.75,14587.050000000001
2012,50622,0,6464.5,74727.54
2012,50627,1,4901.46,45615.69999999999
2012,50627,0,18539.510000000002,214517.98999999996
2012,50628,1,1117.2,11670.29
2012,50628,0,2572.25,36822.81
2012,50629,0,5344.77,63875.74
2012,50629,1,948.5,10089.990000000002
2012,50630,1,837.0,7258.829999999999
2012,50630,0,3156.6,31699.21999999999
2012,50635,1,852.0,7190.7299999999987
2012,50635,0,2551.5,28012.88
2012,50636,1,559.94,6381.15
2012,50636,0,3011.79,31597.92
2012,50638,0,13463.430000000002,165273.44999999992
2012,50638,1,3074.7900000000009,31919.739999999994
2012,50643,1,92.320000000000007,1011.9499999999998
2012,50643,0,1006.4399999999999,13526.99
2012,50644,1,13052.999999999998,134454.12999999998
2012,50644,0,46490.1,605747.6800000004
2012,50648,0,6767.0,84504.719999999987
2012,50648,1,1460.5,18229.31
2012,50651,0,9338.2299999999977,123038.62999999995
2012,50651,1,2266.62,26417.489999999998
2012,50658,1,179.5,1829.12
2012,50658,0,561.5,7549.4999999999991
2012,50659,0,16950.73,195117.07000000004
2012,50659,1,5131.19,50134.530000000006
2012,50662,0,43233.72,543906.65
2012,50662,1,12425.050000000001,114561.26000000001
2012,50665,1,2254.5,20784.899999999994
2012,50665,0,7245.75,78595.17
2012,50669,1,279.0,3242.4
2012,50669,0,2691.0,29095.199999999997
2012,50674,1,1490.2,16031.359999999997
2012,50674,0,6509.77,78881.149999999965
2012,50675,0,5845.75,65167.59
2012,50675,1,1250.5,13503.27
2012,50676,0,15273.44,189877.63999999984
2012,50676,1,3965.41,46849.419999999991
2012,50677,0,83499.890000000014,1078888.6400000006
2012,50677,1,24899.829999999998,277056.0
2012,50680,1,120.3,1623.81
2012,50680,0,1387.11,15854.01
2012,50682,1,1524.0,15982.02
2012,50682,0,4855.75,66674.84
2012,50701,0,150287.30999999994,2075061.3700000041
2012,50701,1,42046.979999999981,608002.2200000002
2012,50702,1,64636.030000000006,843620.14999999991
2012,50702,0,240199.98999999996,3172475.66
2012,50703,0,140032.65999999971,2204276.2900000028
2012,50703,1,48287.729999999989,858338.22999999986
2012,50707,0,31682.369999999992,422820.34000000008
2012,50707,1,6711.07,88959.47
2012,50801,0,50942.880000000005,669208.59000000055
2012,50801,1,15393.3,147857.81999999986
2012,50830,0,2341.95,31061.219999999998
2012,50830,1,264.62,2829.7
2012,50833,0,4525.6999999999989,56682.1
2012,50833,1,682.5,6993.08
2012,50841,0,6493.4500000000016,85103.489999999976
2012,50841,1,941.17000000000007,11571.4
2012,50846,1,1587.0,12333.779999999999
2012,50846,0,3328.5,46931.380000000012
2012,50849,1,2722.54,26388.02
2012,50849,0,7976.5500000000011,99082.71
2012,50851,1,714.0,7094.9499999999989
2012,50851,0,2532.62,28843.609999999993
2012,50854,0,8195.43,107828.42999999998
2012,50854,1,2564.1,22801.05
2012,50864,0,455.25,7274.91
2012,50864,1,339.75,3254.3399999999997
2012,51001,1,170.6,1923.88
2012,51001,0,1597.4,20548.32
2012,51003,1,2691.8100000000004,36884.579999999987
2012,51003,0,13586.33,170567.58999999997
2012,51004,0,7629.0700000000006,120683.20999999999
2012,51004,1,2301.69,28153.92
2012,51012,0,45929.19,570208.15000000072
2012,51012,1,10577.869999999999,111150.19999999995
2012,51023,0,8117.84,101614.60999999999
2012,51023,1,3158.5,27032.59
2012,51025,0,15284.41,218471.79999999993
2012,51025,1,4709.05,52477.999999999985
2012,51027,0,593.0,8719.29
2012,51027,1,278.0,3495.7500000000005
2012,51028,0,3279.63,42876.349999999984
2012,51028,1,2258.0,17597.090000000004
2012,51031,1,19234.5,231516.59999999986
2012,51031,0,80033.92,1055102.4000000004
2012,51034,0,13501.690000000002,188625.78999999995
2012,51034,1,4775.5599999999995,50073.209999999985
2012,51035,1,522.5,5062.92
2012,51035,0,2027.95,25053.0
2012,51040,0,16727.689999999995,219327.46999999983
2012,51040,1,4873.2,52420.63999999997
2012,51041,0,15475.5,198212.04999999996
2012,51041,1,3323.88,48458.320000000007
2012,51046,1,1093.8200000000002,12032.7
2012,51046,0,7072.98,79415.26
2012,51050,1,2759.2,31592.239999999998
2012,51050,0,8452.76,111760.04999999997
2012,51053,1,163.62,2067.9500000000003
2012,51053,0,1248.75,11908.059999999998
2012,51054,0,8575.75,104299.73999999999
2012,51054,1,2382.8100000000004,23593.869999999995
2012,51055,0,3214.35,44891.740000000005
2012,51055,1,1570.5,14354.339999999998
2012,51058,0,2736.83,29556.44
2012,51058,1,472.5,4081.44
2012,51101,0,15788.710000000003,236029.50999999998
2012,51101,1,4379.91,60516.399999999987
2012,51103,0,93351.870000000039,1590931.0100000012
2012,51103,1,33542.399999999994,484769.39000000013
2012,51104,0,63723.290000000015,872149.740000001
2012,51104,1,15680.610000000002,217577.37999999992
2012,51105,1,17505.22,188161.82999999993
2012,51105,0,56961.3,750374.32000000076
2012,51106,1,47762.7,599631.6
2012,51106,0,178868.04,2437044.8500000006
2012,51108,1,12774.410000000002,133284.25
2012,51108,0,39123.29,499220.32000000018
2012,51109,1,1925.7,22015.89
2012,51109,0,6324.85,75032.62999999999
2012,51201,1,14221.550000000001,154081.57999999993
2012,51201,0,55547.109999999993,722080.12000000011
2012,51230,0,50.25,647.14
2012,51230,1,17.25,118.77
2012,51237,1,461.86,4646.26
2012,51237,0,2888.8499999999995,33428.08
2012,51240,0,3482.95,52548.31
2012,51240,1,430.25,5348.3499999999985
2012,51241,0,9448.0,139099.59999999998
2012,51241,1,2765.5,34516.630000000005
2012,51245,0,6615.6999999999989,80250.999999999985
2012,51245,1,813.97000000000014,9718.130000000001
2012,51246,0,18275.01,232382.63999999993
2012,51246,1,3029.6200000000003,33223.909999999996
2012,51247,0,11203.57,137369.44
2012,51247,1,1700.4699999999998,20045.05
2012,51248,1,707.57,8585.68
2012,51248,0,5468.7300000000014,66222.62000000001
2012,51249,0,15931.79,189807.33999999994
2012,51249,1,2608.1800000000003,30129.670000000002
2012,51250,1,9805.5,112424.98000000001
2012,51250,0,38043.1,495886.9700000002
2012,51301,0,95782.070000000022,1129059.3800000015
2012,51301,1,28114.21,290551.83
2012,51331,1,5722.05,77363.35
2012,51331,0,19525.999999999996,281672.09999999986
2012,51334,0,37597.159999999996,455880.06000000006
2012,51334,1,10213.1,111479.91999999998
2012,51338,0,549.0,6295.6799999999994
2012,51338,1,147.25,1199.88
2012,51346,1,2456.7099999999996,24885.16
2012,51346,0,10578.58,123338.21999999996
2012,51347,0,2283.5,28669.32
2012,51347,1,129.0,1797.96
2012,51351,0,62753.080000000016,805586.04000000015
2012,51351,1,22396.210000000003,278210.30999999994
2012,51355,0,1734.4600000000003,22557.18
2012,51355,1,768.6,7505.44
2012,51358,0,1965.25,21953.67
2012,51358,1,1459.75,11435.76
2012,51360,0,133265.20000000004,1707114.5200000012
2012,51360,1,42896.12999999999,500196.50000000023
2012,51401,0,125257.62999999993,1741886.5000000019
2012,51401,1,43600.880000000005,506838.50000000006
2012,51442,0,72070.64,950665.69000000088
2012,51442,1,21100.39,212166.12999999989
2012,51443,1,141.60000000000002,1888.94
2012,51443,0,1337.0600000000002,17266.63
2012,51445,0,12321.0,138385.97999999998
2012,51445,1,3093.0,30874.25
2012,51449,0,8330.75,101566.26000000001
2012,51449,1,3059.75,28679.720000000005
2012,51450,0,13729.32,177767.61
2012,51450,1,3630.1499999999996,38787.249999999993
2012,51455,1,1543.86,18906.090000000004
2012,51455,0,6055.87,76895.59
2012,51461,1,1656.25,21908.6
2012,51461,0,7021.5,102880.13999999997
2012,51462,0,1494.9199999999998,19546.209999999995
2012,51462,1,155.92000000000002,2161.1
2012,51501,0,258630.25,3859786.5899999924
2012,51501,1,80501.36,1076700.0300000005
2012,51503,0,204978.29000000007,2910927.7799999989
2012,51503,1,58978.679999999993,682609.32
2012,51510,1,402.40000000000003,6912.7999999999993
2012,51510,0,3078.93,41960.539999999994
2012,51521,0,19355.659999999996,278206.00999999989
2012,51521,1,3870.3399999999992,49092.099999999984
2012,51534,0,22120.989999999998,252495.57
2012,51534,1,5427.5599999999995,61241.99
2012,51535,0,2293.0600000000004,27939.38
2012,51535,1,678.85,5338.8999999999987
2012,51537,1,12055.91,137112.03
2012,51537,0,41497.19999999999,572492.67
2012,51546,1,1515.25,14190.61
2012,51546,0,4408.25,53504.320000000007
2012,51551,1,175.2,2298.61
2012,51551,0,1792.6200000000003,21495.969999999994
2012,51555,0,13124.429999999998,173537.33999999991
2012,51555,1,3213.9,35283.579999999994
2012,51559,0,1884.56,28636.9
2012,51559,1,865.34,10414.569999999998
2012,51560,1,1216.0,15017.320000000002
2012,51560,0,6873.6299999999992,79986.52
2012,51561,0,4138.65,62266.399999999994
2012,51561,1,719.28,8428.83
2012,51566,0,35775.179999999993,461578.30999999994
2012,51566,1,9437.18,96755.500000000015
2012,51575,1,135.29999999999998,1512.27
2012,51575,0,1405.47,19132.329999999994
2012,51577,0,1869.95,30108.460000000006
2012,51577,1,782.65000000000009,7302.9500000000007
2012,51579,0,4168.8600000000006,62557.079999999994
2012,51579,1,1058.1100000000001,9612.85
2012,51601,0,46835.549999999996,643739.56000000041
2012,51601,1,11818.75,132730.56999999989
2012,51632,0,31127.530000000002,418138.74
2012,51632,1,7006.12,77839.45
2012,51640,0,1239.3500000000001,16936.09
2012,51640,1,126.89999999999999,1857.5
2012,52001,0,193575.77000000002,2491117.8200000031
2012,52001,1,63889.399999999994,906117.13999999955
2012,52002,0,97294.160000000018,1266554.5000000009
2012,52002,1,22647.779999999995,313535.27999999991
2012,52003,0,121040.45000000001,1736548.7600000005
2012,52003,1,32910.140000000007,482776.22
2012,52004,0,8173.8300000000008,99909.3699999999
2012,52004,1,1819.3600000000001,25131.75
2012,52031,1,4376.15,51170.249999999985
2012,52031,0,15368.85,212922.93999999992
2012,52033,1,2034.5,23164.289999999997
2012,52033,0,8354.0,100916.99999999997
2012,52035,0,2073.85,25672.93
2012,52035,1,339.75,3343.3299999999995
2012,52037,0,503.40000000000003,7528.2100000000009
2012,52037,1,291.45,2371.79
2012,52040,0,34433.96,372989.98999999982
2012,52040,1,6395.13,61245.040000000008
2012,52042,0,3374.25,38951.990000000005
2012,52042,1,316.75,3349.1699999999996
2012,52046,0,1017.23,15032.79
2012,52046,1,395.1,2859.54
2012,52049,1,197.5,2200.8799999999997
2012,52049,0,1257.8,14555.809999999998
2012,52052,0,13561.699999999997,183635.63999999996
2012,52052,1,4534.2699999999995,47343.169999999991
2012,52053,1,750.0,10267.68
2012,52053,0,5622.0,77046.660000000018
2012,52057,0,55593.659999999989,727087.61000000057
2012,52057,1,10962.07,128595.19000000002
2012,52060,0,58409.169999999969,705359.17000000132
2012,52060,1,11894.819999999998,129313.39000000001
2012,52068,1,437.92000000000007,4483.6799999999985
2012,52068,0,1194.94,17501.44
2012,52069,0,2183.2,29267.29
2012,52069,1,593.25,6267.8700000000008
2012,52076,0,4368.75,51385.83
2012,52076,1,1671.0,14865.33
2012,52084,0,14378.009999999995,241643.74
2012,52084,1,5179.2300000000014,121001.02999999997
2012,52101,1,18953.609999999997,247099.87999999989
2012,52101,0,72971.739999999991,923838.62000000069
2012,52134,0,990.75,11845.169999999998
2012,52134,1,174.75,3131.49
2012,52136,1,8817.4800000000014,113530.68
2012,52136,0,46819.799999999996,566954.79000000027
2012,52142,1,2022.9,22086.6
2012,52142,0,4078.5,58606.079999999994
2012,52144,1,1643.6799999999998,17576.19
2012,52144,0,5222.0899999999992,64008.34
2012,52151,0,7119.6900000000005,89457.299999999916
2012,52151,1,2884.2500000000005,28778.889999999996
2012,52154,1,1240.5,16980.96
2012,52154,0,4386.2,62074.3
2012,52157,1,1085.2,13217.689999999999
2012,52157,0,3897.62,61603.359999999993
2012,52159,0,9506.4499999999989,122097.93999999993
2012,52159,1,2361.6400000000003,25461.139999999996
2012,52161,1,1496.25,17230.379999999997
2012,52161,0,4258.0,59260.26999999999
2012,52162,1,844.45,10587.5
2012,52162,0,3264.6000000000004,36476.41
2012,52166,0,3626.0,48688.56
2012,52166,1,1223.25,13384.220000000001
2012,52172,1,10550.819999999998,110636.88999999998
2012,52172,0,41061.609999999993,509710.44999999995
2012,52175,1,5052.58,52278.55999999999
2012,52175,0,18956.61,231796.26
2012,52205,0,43898.369999999988,556840.94000000029
2012,52205,1,19206.149999999994,173740.47000000003
2012,52207,0,1854.5199999999995,21990.479999999996
2012,52207,1,276.78,3498.6600000000003
2012,52208,1,4278.07,48452.459999999985
2012,52208,0,15840.759999999997,203219.52999999994
2012,52211,0,6380.7400000000007,83749.15
2012,52211,1,1734.72,16884.920000000002
2012,52213,1,1612.8999999999999,13598.010000000002
2012,52213,0,5336.5,56434.130000000019
2012,52214,0,3634.12,46105.740000000005
2012,52214,1,1542.2,11484.65
2012,52224,1,579.0,6364.619999999999
2012,52224,0,2673.0,34142.280000000006
2012,52227,0,1432.2999999999997,21186.019999999997
2012,52227,1,797.09,7085.57
2012,52233,1,3495.43,42613.020000000004
2012,52233,0,15144.289999999999,192852.05000000005
2012,52240,0,400611.22999999905,5969663.609999978
2012,52240,1,151869.40000000017,2036583.2299999977
2012,52241,0,208268.53999999995,3499404.7499999986
2012,52241,1,77700.709999999992,1156485.0500000007
2012,52245,1,8761.0299999999988,111113.77999999998
2012,52245,0,23324.149999999991,336633.42999999988
2012,52246,0,49047.479999999996,689189.55000000063
2012,52246,1,19903.32,227282.61
2012,52248,1,185.99,2105.28
2012,52248,0,1715.25,17055.18
2012,52253,0,1337.55,16766.99
2012,52253,1,301.8,3632.13
2012,52301,1,5509.87,50901.689999999973
2012,52301,0,21101.58,231286.42999999996
2012,52302,0,111042.04000000004,1497790.4100000025
2012,52302,1,35249.87,411942.45000000007
2012,52306,1,482.7,4314.36
2012,52306,0,1294.35,20364.03
2012,52310,0,33030.750000000007,384796.71000000031
2012,52310,1,10403.44,103532.52999999998
2012,52314,1,63891.149999999994,668127.66999999934
2012,52314,0,119826.48000000001,1859871.7600000009
2012,52316,0,5061.9299999999994,50498.299999999996
2012,52316,1,2960.2700000000004,22238.58
2012,52317,0,67457.53,984615.67000000074
2012,52317,1,15611.279999999999,220673.20999999996
2012,52324,1,1102.5,12080.760000000002
2012,52324,0,5241.9000000000005,72489.66
2012,52327,0,7939.8099999999995,129526.15000000002
2012,52327,1,3378.8200000000006,46011.26
2012,52332,1,1578.7399999999998,15224.02
2012,52332,0,4195.6399999999994,53098.00999999998
2012,52333,1,2459.75,23162.389999999996
2012,52333,0,9137.5500000000011,127413.32999999997
2012,52338,0,5249.5599999999995,127584.79999999999
2012,52338,1,569.93000000000006,9839.869999999999
2012,52340,0,2660.4200000000005,46195.720000000008
2012,52340,1,1334.0900000000001,15664.800000000001
2012,52342,1,8096.53,83175.930000000008
2012,52342,0,25162.329999999994,332800.12999999977
2012,52345,0,1771.99,27670.16
2012,52345,1,675.3,5167.62
2012,52349,1,4539.0,45657.999999999985
2012,52349,0,21667.25,242199.44999999995
2012,52352,1,388.35,3811.14
2012,52352,0,1027.95,16498.02
